flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season,duration_hours,is_direct,price_per_hour,departure_hour_utc,is_redeye,layover_hours,reliability_penalty,flight_date,route_price_mean,route_price_std,route_price_median,price_norm,duration_minutes_norm,stops_norm,layover_hours_norm,reliability_penalty_norm
F012974,BA,British Airways,oneworld,BA428,SFO,San Francisco,LAX,Los Angeles,2025-11-22 20:40:00+00:00,2025-11-22 22:00:00+00:00,80,0,,0,Economy,155.24,USD,2,B777-300ER,83,False,False,high,thanksgiving_peak,True,1.33,True,116.72,20,False,0.0,17,2025-11-22 00:00:00+00:00,142.03,73.59,107.61,0.0065,0.0046,0.0,0.0,0.4062
F012975,AI,Air India,star,AI8902;AI1860;AI1420,SFO,San Francisco,LAX,Los Angeles,2025-11-22 19:40:00+00:00,2025-11-24 13:31:00+00:00,2511,2,ICN;SIN,307,Economy,87.64,USD,3,B767-300,73,False,False,high,thanksgiving_peak,True,41.85,False,2.09,19,False,5.12,27,2025-11-22 00:00:00+00:00,142.03,73.59,107.61,0.0027,0.6206,1.0,0.644,0.7188
F012976,NH,ANA,star,NH5891;NH4666;NH8316,SFO,San Francisco,LAX,Los Angeles,2025-11-22 20:40:00+00:00,2025-11-24 14:03:00+00:00,2483,2,NRT;IST,249,Economy,104.98,USD,4,B787-9,75,False,True,high,thanksgiving_peak,True,41.38,False,2.54,20,False,4.15,25,2025-11-22 00:00:00+00:00,142.03,73.59,107.61,0.0037,0.6135,1.0,0.522,0.6562
F012977,QF,Qantas,oneworld,QF1305;QF1877;QF7345,SFO,San Francisco,LAX,Los Angeles,2025-11-22 20:10:00+00:00,2025-11-24 02:46:00+00:00,1836,2,ICN;NRT,285,Economy,94.87,USD,4,A350-900,72,True,False,high,thanksgiving_peak,True,30.6,False,3.1,20,False,4.75,28,2025-11-22 00:00:00+00:00,142.03,73.59,107.61,0.0031,0.4496,1.0,0.5975,0.75
F012978,CX,Cathay Pacific,oneworld,CX4885,JFK,New York,CPT,Cape Town,2025-04-11 08:15:00+00:00,2025-04-12 00:37:00+00:00,982,0,,0,Premium Economy,3253.46,USD,2,A330-300,91,True,False,high,spring_break,True,16.37,True,198.75,8,False,0.0,9,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.1806,0.2331,0.0,0.0,0.1562
F012979,QF,Qantas,oneworld,QF2004,JFK,New York,CPT,Cape Town,2025-04-11 08:45:00+00:00,2025-04-12 01:07:00+00:00,982,0,,0,First,9391.7,USD,7,A350-900,88,True,True,high,spring_break,True,16.37,True,573.71,8,False,0.0,12,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.5256,0.2331,0.0,0.0,0.25
F012980,SQ,Singapore Airlines,star,SQ4852,JFK,New York,CPT,Cape Town,2025-04-11 09:15:00+00:00,2025-04-12 01:37:00+00:00,982,0,,0,Economy,1622.72,USD,3,B777-300ER,91,False,False,high,spring_break,True,16.37,True,99.13,9,False,0.0,9,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.089,0.2331,0.0,0.0,0.1562
F012981,KE,Korean Air,skyteam,KE3020;KE8914,JFK,New York,CPT,Cape Town,2025-04-11 08:45:00+00:00,2025-04-12 07:49:00+00:00,1384,1,FRA,136,Business,3557.87,USD,6,A330-300,78,True,True,high,spring_break,True,23.07,False,154.22,8,False,2.27,22,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.1977,0.335,0.5,0.2855,0.5625
F012982,AA,American Airlines,oneworld,AA177;AA9781,JFK,New York,CPT,Cape Town,2025-04-11 09:45:00+00:00,2025-04-12 20:56:00+00:00,2111,1,NRT,111,Economy,1105.9,USD,2,B767-300,75,True,False,high,spring_break,True,35.18,False,31.44,9,False,1.85,25,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.0599,0.5193,0.5,0.2327,0.6562
F012983,QR,Qatar Airways,oneworld,QR2099;QR2242;QR6457,JFK,New York,CPT,Cape Town,2025-04-11 09:45:00+00:00,2025-04-12 12:38:00+00:00,1613,2,CDG;IST,258,Economy,995.88,USD,3,A320neo,80,True,False,high,spring_break,True,26.88,False,37.05,9,False,4.3,20,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.0537,0.3931,1.0,0.5409,0.5
F012984,AF,Air France,skyteam,AF8772;AF3843;AF9316,JFK,New York,CPT,Cape Town,2025-04-11 09:45:00+00:00,2025-04-13 00:15:00+00:00,2310,2,SFO;DOH,347,Business,3768.19,USD,4,B767-300,73,True,True,high,spring_break,True,38.5,False,97.88,9,False,5.78,27,2025-04-11 00:00:00+00:00,2386.39,2011.06,1552.18,0.2096,0.5697,1.0,0.727,0.7188
F012985,AI,Air India,star,AI1620,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 05:20:00+00:00,2025-08-08 23:42:00+00:00,1102,0,,0,Economy,1579.56,USD,6,B737-800,84,False,True,high,summer_peak,False,18.37,True,85.99,5,True,0.0,16,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.0865,0.2636,0.0,0.0,0.375
F012986,QF,Qantas,oneworld,QF5082,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 07:20:00+00:00,2025-08-09 01:42:00+00:00,1102,0,,0,Business,7273.12,USD,5,B777-300ER,88,True,True,high,summer_peak,False,18.37,True,395.92,7,False,0.0,12,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.4065,0.2636,0.0,0.0,0.25
F012987,AF,Air France,skyteam,AF386,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 06:50:00+00:00,2025-08-09 01:12:00+00:00,1102,0,,0,Economy,2139.42,USD,4,A321neo,81,False,False,high,summer_peak,False,18.37,True,116.46,6,False,0.0,19,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.118,0.2636,0.0,0.0,0.4688
F012988,NH,ANA,star,NH8813;NH4846;NH2451,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 07:20:00+00:00,2025-08-09 14:51:00+00:00,1891,2,SIN;AMS,290,Economy,1502.5,USD,4,A380-800,78,False,False,high,summer_peak,False,31.52,False,47.67,7,False,4.83,22,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.0822,0.4635,1.0,0.6075,0.5625
F012989,TK,Turkish Airlines,star,TK6381;TK446;TK3453,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 07:50:00+00:00,2025-08-09 10:30:00+00:00,1600,2,ICN;NRT,385,Business,4412.53,USD,2,A380-800,76,True,True,high,summer_peak,False,26.67,False,165.45,7,False,6.42,24,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.2458,0.3898,1.0,0.8075,0.625
F012990,KL,KLM,skyteam,KL9660;KL2255;KL9191,KUL,Kuala Lumpur,LAX,Los Angeles,2025-08-08 07:50:00+00:00,2025-08-09 16:13:00+00:00,1943,2,SIN;IST,326,Premium Economy,2469.37,USD,2,B787-9,71,True,False,high,summer_peak,False,32.38,False,76.26,7,False,5.43,29,2025-08-08 00:00:00+00:00,3567.81,2131.95,2418.54,0.1366,0.4767,1.0,0.683,0.7812
F012991,SQ,Singapore Airlines,star,SQ2801,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 10:10:00+00:00,2025-02-14 09:56:00+00:00,1426,0,,0,Economy,1914.55,USD,6,B767-300,96,True,False,low,winter_low,False,23.77,True,80.54,10,False,0.0,4,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.1054,0.3457,0.0,0.0,0.0
F012992,KE,Korean Air,skyteam,KE7110,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 11:40:00+00:00,2025-02-14 11:26:00+00:00,1426,0,,0,First,10968.29,USD,9,A330-300,84,True,True,low,winter_low,False,23.77,True,461.43,11,False,0.0,16,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.6142,0.3457,0.0,0.0,0.375
F012993,DL,Delta,skyteam,DL7291,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 11:10:00+00:00,2025-02-14 10:56:00+00:00,1426,0,,0,Economy,1626.15,USD,4,B777-300ER,88,True,False,low,winter_low,False,23.77,True,68.41,11,False,0.0,12,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.0892,0.3457,0.0,0.0,0.25
F012994,AI,Air India,star,AI4772;AI6137,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 11:10:00+00:00,2025-02-14 15:34:00+00:00,1704,1,CDG,191,Business,3888.01,USD,8,A321neo,83,True,True,low,winter_low,False,28.4,False,136.9,11,False,3.18,17,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.2163,0.4161,0.5,0.4,0.4062
F012995,LH,Lufthansa,star,LH7115;LH7683,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 10:10:00+00:00,2025-02-14 15:53:00+00:00,1783,1,DXB,189,Economy,1260.62,USD,5,A321neo,85,False,False,low,winter_low,False,29.72,False,42.42,10,False,3.15,15,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.0686,0.4361,0.5,0.3962,0.3438
F012996,LH,Lufthansa,star,LH4833;LH6792,NRT,Tokyo,GRU,Sao Paulo,2025-02-13 11:40:00+00:00,2025-02-14 15:47:00+00:00,1687,1,DOH,96,Premium Economy,2588.11,USD,7,B777-300ER,79,True,False,low,winter_low,False,28.12,False,92.04,11,False,1.6,21,2025-02-13 00:00:00+00:00,3113.91,3039.23,1765.17,0.1432,0.4118,0.5,0.2013,0.5312
F012997,QF,Qantas,oneworld,QF4537,ICN,Seoul,DEL,Delhi,2025-12-12 06:25:00+00:00,2025-12-12 12:53:00+00:00,388,0,,0,Economy,508.42,USD,3,B777-300ER,95,True,True,medium,shoulder,False,6.47,True,78.58,6,False,0.0,5,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.0263,0.0826,0.0,0.0,0.0312
F012998,QF,Qantas,oneworld,QF659,ICN,Seoul,DEL,Delhi,2025-12-12 07:25:00+00:00,2025-12-12 13:53:00+00:00,388,0,,0,Economy,536.69,USD,8,B737-800,95,False,False,medium,shoulder,False,6.47,True,82.95,7,False,0.0,5,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.0279,0.0826,0.0,0.0,0.0312
F012999,UA,United Airlines,star,UA9363;UA8266,ICN,Seoul,DEL,Delhi,2025-12-12 07:25:00+00:00,2025-12-12 22:08:00+00:00,883,1,DXB,136,Economy,396.59,USD,9,B777-300ER,80,True,False,medium,shoulder,False,14.72,False,26.94,7,False,2.27,20,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.0201,0.2081,0.5,0.2855,0.5
F013000,EK,Emirates,none,EK2078;EK7199,ICN,Seoul,DEL,Delhi,2025-12-12 07:55:00+00:00,2025-12-13 14:32:00+00:00,1837,1,SFO,148,Business,1230.94,USD,8,A320neo,83,True,True,medium,shoulder,False,30.62,False,40.2,7,False,2.47,17,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.067,0.4498,0.5,0.3107,0.4062
F013001,KL,KLM,skyteam,KL8587;KL3481,ICN,Seoul,DEL,Delhi,2025-12-12 07:55:00+00:00,2025-12-13 06:47:00+00:00,1372,1,FRA,193,Economy,359.71,USD,6,B767-300,85,True,True,medium,shoulder,False,22.87,False,15.73,7,False,3.22,15,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.018,0.332,0.5,0.405,0.3438
F013002,EK,Emirates,none,EK6526;EK3228,ICN,Seoul,DEL,Delhi,2025-12-12 06:55:00+00:00,2025-12-13 05:19:00+00:00,1344,1,AMS,146,Economy,393.28,USD,4,A321neo,89,False,False,medium,shoulder,False,22.4,False,17.56,6,False,2.43,11,2025-12-12 00:00:00+00:00,698.56,573.55,488.57,0.0199,0.3249,0.5,0.3057,0.2188
F013003,KL,KLM,skyteam,KL1732;KL167,CPT,Cape Town,DPS,Bali,2025-08-27 20:10:00+00:00,2025-08-29 12:06:00+00:00,2396,1,SFO,72,Business,2720.07,USD,8,B787-9,82,True,True,low,winter_low,False,39.93,False,68.12,20,False,1.2,18,2025-08-27 00:00:00+00:00,1874.84,1573.17,1131.0,0.1506,0.5915,0.5,0.1509,0.4375
F013004,TK,Turkish Airlines,star,TK1177;TK388,CPT,Cape Town,DPS,Bali,2025-08-27 20:40:00+00:00,2025-08-28 20:05:00+00:00,1405,1,DXB,191,Economy,768.12,USD,7,A320neo,80,True,True,low,winter_low,False,23.42,False,32.8,20,False,3.18,20,2025-08-27 00:00:00+00:00,1874.84,1573.17,1131.0,0.0409,0.3403,0.5,0.4,0.5
F013005,UA,United Airlines,star,UA6882;UA9299;UA5909,CPT,Cape Town,DPS,Bali,2025-08-27 20:40:00+00:00,2025-08-29 18:32:00+00:00,2752,2,SFO;NRT,359,Economy,524.03,USD,7,E190,72,True,False,low,winter_low,False,45.87,False,11.42,20,False,5.98,28,2025-08-27 00:00:00+00:00,1874.84,1573.17,1131.0,0.0272,0.6817,1.0,0.7522,0.75
F013006,LH,Lufthansa,star,LH2072,LHR,London,SYD,Sydney,2025-04-24 18:50:00+00:00,2025-04-25 16:46:00+00:00,1316,0,,0,Economy,1697.77,USD,8,B767-300,86,False,False,medium,shoulder,False,21.93,True,77.42,18,False,0.0,14,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.0932,0.3178,0.0,0.0,0.3125
F013007,UA,United Airlines,star,UA8793,LHR,London,SYD,Sydney,2025-04-24 18:50:00+00:00,2025-04-25 16:46:00+00:00,1316,0,,0,Premium Economy,3310.41,USD,5,E190,92,True,False,medium,shoulder,False,21.93,True,150.95,18,False,0.0,8,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.1838,0.3178,0.0,0.0,0.125
F013008,TK,Turkish Airlines,star,TK4748,LHR,London,SYD,Sydney,2025-04-24 16:50:00+00:00,2025-04-25 14:46:00+00:00,1316,0,,0,Economy,1661.13,USD,9,B767-300,91,False,True,medium,shoulder,False,21.93,True,75.75,16,False,0.0,9,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.0911,0.3178,0.0,0.0,0.1562
F013009,JL,Japan Airlines,oneworld,JL3967;JL3655;JL5230,LHR,London,SYD,Sydney,2025-04-24 17:20:00+00:00,2025-04-26 10:49:00+00:00,2489,2,SIN;DOH,160,Economy,1267.94,USD,6,A380-800,84,False,False,medium,shoulder,False,41.48,False,30.57,17,False,2.67,16,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.069,0.6151,1.0,0.3358,0.375
F013010,AI,Air India,star,AI6690;AI9198;AI4315,LHR,London,SYD,Sydney,2025-04-24 16:20:00+00:00,2025-04-25 20:25:00+00:00,1685,2,AMS;DOH,241,Premium Economy,1828.84,USD,6,B787-9,72,True,False,medium,shoulder,False,28.08,False,65.13,16,False,4.02,28,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.1006,0.4113,1.0,0.5057,0.75
F013011,KE,Korean Air,skyteam,KE2267;KE7799,LHR,London,SYD,Sydney,2025-04-24 17:20:00+00:00,2025-04-25 18:48:00+00:00,1528,1,SIN,160,Economy,1388.11,USD,3,B777-300ER,79,False,False,medium,shoulder,False,25.47,False,54.5,17,False,2.67,21,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.0758,0.3715,0.5,0.3358,0.5312
F013012,BA,British Airways,oneworld,BA2375;BA1936,LHR,London,SYD,Sydney,2025-04-24 17:20:00+00:00,2025-04-25 17:23:00+00:00,1443,1,AMS,87,Economy,1375.09,USD,4,A380-800,82,False,False,medium,shoulder,False,24.05,False,57.18,17,False,1.45,18,2025-04-24 00:00:00+00:00,2749.97,2068.38,1914.5,0.0751,0.35,0.5,0.1824,0.4375
F013013,QR,Qatar Airways,oneworld,QR2716;QR8641,MEL,Melbourne,LIS,Lisbon,2025-12-04 17:05:00+00:00,2025-12-05 17:56:00+00:00,1491,1,IST,73,Economy,1999.55,USD,3,A330-300,85,True,False,high,summer_peak,False,24.85,False,80.46,17,False,1.22,15,2025-12-04 00:00:00+00:00,2707.91,2663.75,1818.12,0.1102,0.3621,0.5,0.1535,0.3438
F013014,TG,Thai Airways,star,TG9212;TG8079;TG391,MEL,Melbourne,LIS,Lisbon,2025-12-04 18:35:00+00:00,2025-12-06 01:15:00+00:00,1840,2,CDG;FRA,291,Premium Economy,2935.78,USD,3,B737-800,68,True,False,high,summer_peak,False,30.67,False,95.72,18,False,4.85,32,2025-12-04 00:00:00+00:00,2707.91,2663.75,1818.12,0.1628,0.4506,1.0,0.6101,0.875
F013015,EK,Emirates,none,EK2681,AMS,Amsterdam,FCO,Rome,2025-11-09 16:55:00+00:00,2025-11-09 19:12:00+00:00,137,0,,0,Economy,209.97,USD,4,E190,90,True,False,medium,shoulder,False,2.28,True,92.09,16,False,0.0,10,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0096,0.019,0.0,0.0,0.1875
F013016,TG,Thai Airways,star,TG3549,AMS,Amsterdam,FCO,Rome,2025-11-09 14:55:00+00:00,2025-11-09 17:12:00+00:00,137,0,,0,Premium Economy,283.11,USD,3,A350-900,90,True,False,medium,shoulder,False,2.28,True,124.17,14,False,0.0,10,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0137,0.019,0.0,0.0,0.1875
F013017,AI,Air India,star,AI7426,AMS,Amsterdam,FCO,Rome,2025-11-09 16:55:00+00:00,2025-11-09 19:12:00+00:00,137,0,,0,Economy,175.64,USD,3,B777-300ER,87,False,False,medium,shoulder,False,2.28,True,77.04,16,False,0.0,13,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0076,0.019,0.0,0.0,0.2812
F013018,AF,Air France,skyteam,AF2066;AF4755,AMS,Amsterdam,FCO,Rome,2025-11-09 15:25:00+00:00,2025-11-10 11:52:00+00:00,1227,1,JFK,195,Economy,116.4,USD,5,B767-300,80,True,False,medium,shoulder,False,20.45,False,5.69,15,False,3.25,20,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0043,0.2952,0.5,0.4088,0.5
F013019,QF,Qantas,oneworld,QF1306;QF6590;QF5670,AMS,Amsterdam,FCO,Rome,2025-11-09 16:55:00+00:00,2025-11-10 02:20:00+00:00,565,2,CDG;LHR,282,Economy,117.95,USD,5,A350-900,84,True,False,medium,shoulder,False,9.42,False,12.52,16,False,4.7,16,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0044,0.1275,1.0,0.5912,0.375
F013020,AF,Air France,skyteam,AF4794;AF9961,AMS,Amsterdam,FCO,Rome,2025-11-09 15:25:00+00:00,2025-11-10 22:24:00+00:00,1859,1,SIN,238,Economy,116.03,USD,3,A380-800,80,False,False,medium,shoulder,False,30.98,False,3.75,15,False,3.97,20,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0043,0.4554,0.5,0.4994,0.5
F013021,TK,Turkish Airlines,star,TK2806;TK5760;TK4589,AMS,Amsterdam,FCO,Rome,2025-11-09 15:25:00+00:00,2025-11-10 22:47:00+00:00,1882,2,NRT;FRA,291,Economy,114.51,USD,8,B787-9,75,False,False,medium,shoulder,False,31.37,False,3.65,15,False,4.85,25,2025-11-09 00:00:00+00:00,274.8,190.67,208.96,0.0042,0.4612,1.0,0.6101,0.6562
F013022,CX,Cathay Pacific,oneworld,CX9304,HKG,Hong Kong,ICN,Seoul,2025-09-16 19:45:00+00:00,2025-09-16 23:00:00+00:00,195,0,,0,Premium Economy,478.88,USD,3,B737-800,89,True,True,medium,shoulder,False,3.25,True,147.35,19,False,0.0,11,2025-09-16 00:00:00+00:00,391.76,288.93,268.73,0.0247,0.0337,0.0,0.0,0.2188
F013023,SQ,Singapore Airlines,star,SQ9193,HKG,Hong Kong,ICN,Seoul,2025-09-16 21:15:00+00:00,2025-09-17 00:30:00+00:00,195,0,,0,First,1262.37,USD,9,A321neo,93,True,True,medium,shoulder,False,3.25,True,388.42,21,False,0.0,7,2025-09-16 00:00:00+00:00,391.76,288.93,268.73,0.0687,0.0337,0.0,0.0,0.0938
F013024,LH,Lufthansa,star,LH2096,HKG,Hong Kong,ICN,Seoul,2025-09-16 21:15:00+00:00,2025-09-17 00:30:00+00:00,195,0,,0,Economy,256.47,USD,7,B787-9,84,False,True,medium,shoulder,False,3.25,True,78.91,21,False,0.0,16,2025-09-16 00:00:00+00:00,391.76,288.93,268.73,0.0122,0.0337,0.0,0.0,0.375
F013025,EK,Emirates,none,EK1699;EK7439,HKG,Hong Kong,ICN,Seoul,2025-09-16 21:15:00+00:00,2025-09-18 03:02:00+00:00,1787,1,SFO,192,Economy,226.46,USD,9,A330-300,82,False,False,medium,shoulder,False,29.78,False,7.6,21,False,3.2,18,2025-09-16 00:00:00+00:00,391.76,288.93,268.73,0.0105,0.4372,0.5,0.4025,0.4375
F013026,TK,Turkish Airlines,star,TK4378;TK103,HKG,Hong Kong,ICN,Seoul,2025-09-16 20:45:00+00:00,2025-09-17 17:04:00+00:00,1219,1,DOH,140,Economy,207.39,USD,9,B737-800,80,True,True,medium,shoulder,False,20.32,False,10.21,20,False,2.33,20,2025-09-16 00:00:00+00:00,391.76,288.93,268.73,0.0094,0.2932,0.5,0.2931,0.5
F013027,AI,Air India,star,AI2623,IST,Istanbul,BKK,Bangkok,2026-06-25 07:40:00+00:00,2026-06-25 17:43:00+00:00,603,0,,0,Economy,1053.32,USD,4,A380-800,81,True,False,high,summer_peak,False,10.05,True,104.81,7,False,0.0,19,2026-06-25 00:00:00+00:00,1181.64,889.23,827.22,0.057,0.1371,0.0,0.0,0.4688
F013028,JL,Japan Airlines,oneworld,JL2867,IST,Istanbul,BKK,Bangkok,2026-06-25 09:40:00+00:00,2026-06-25 19:43:00+00:00,603,0,,0,Economy,1229.94,USD,3,E190,90,False,False,high,summer_peak,False,10.05,True,122.38,9,False,0.0,10,2026-06-25 00:00:00+00:00,1181.64,889.23,827.22,0.0669,0.1371,0.0,0.0,0.1875
F013029,QF,Qantas,oneworld,QF4756;QF3641,IST,Istanbul,BKK,Bangkok,2026-06-25 07:10:00+00:00,2026-06-25 20:59:00+00:00,829,1,DOH,148,Business,3426.58,USD,5,B787-9,78,True,True,high,summer_peak,False,13.82,False,247.94,7,False,2.47,22,2026-06-25 00:00:00+00:00,1181.64,889.23,827.22,0.1904,0.1944,0.5,0.3107,0.5625
F013030,TK,Turkish Airlines,star,TK2648;TK1041;TK7567,IST,Istanbul,BKK,Bangkok,2026-06-25 08:10:00+00:00,2026-06-26 10:35:00+00:00,1585,2,DXB;NRT,292,Economy,663.79,USD,5,B787-9,76,True,False,high,summer_peak,False,26.42,False,25.12,8,False,4.87,24,2026-06-25 00:00:00+00:00,1181.64,889.23,827.22,0.0351,0.386,1.0,0.6126,0.625
F013031,KL,KLM,skyteam,KL1407;KL4122,IST,Istanbul,BKK,Bangkok,2026-06-25 08:10:00+00:00,2026-06-26 17:56:00+00:00,2026,1,LAX,125,Economy,720.35,USD,6,A330-300,78,False,True,high,summer_peak,False,33.77,False,21.33,8,False,2.08,22,2026-06-25 00:00:00+00:00,1181.64,889.23,827.22,0.0383,0.4977,0.5,0.2616,0.5625
F013032,DL,Delta,skyteam,DL2948;DL1558,CPT,Cape Town,DEL,Delhi,2025-03-31 18:25:00+00:00,2025-04-01 09:58:00+00:00,933,1,DXB,117,Economy,693.93,USD,7,B737-800,80,True,False,medium,shoulder,False,15.55,False,44.63,18,False,1.95,20,2025-03-31 00:00:00+00:00,1087.34,615.38,814.7,0.0368,0.2207,0.5,0.2453,0.5
F013033,LH,Lufthansa,star,LH632;LH3381;LH1641,CPT,Cape Town,DEL,Delhi,2025-03-31 18:55:00+00:00,2025-04-02 04:15:00+00:00,2000,2,SIN;IST,163,Business,1900.68,USD,7,B787-9,73,True,True,medium,shoulder,False,33.33,False,57.03,18,False,2.72,27,2025-03-31 00:00:00+00:00,1087.34,615.38,814.7,0.1046,0.4911,1.0,0.3421,0.7188
F013034,AA,American Airlines,oneworld,AA3675;AA6415;AA890,CPT,Cape Town,DEL,Delhi,2025-03-31 19:25:00+00:00,2025-04-02 03:37:00+00:00,1932,2,FRA;ICN,120,Economy,535.06,USD,5,A320neo,72,False,True,medium,shoulder,False,32.2,False,16.62,19,False,2.0,28,2025-03-31 00:00:00+00:00,1087.34,615.38,814.7,0.0278,0.4739,1.0,0.2516,0.75
F013035,AF,Air France,skyteam,AF4444;AF5176,CPT,Cape Town,DEL,Delhi,2025-03-31 17:25:00+00:00,2025-04-02 04:41:00+00:00,2116,1,JFK,213,Economy,654.56,USD,4,A321neo,78,True,True,medium,shoulder,False,35.27,False,18.56,17,False,3.55,22,2025-03-31 00:00:00+00:00,1087.34,615.38,814.7,0.0346,0.5205,0.5,0.4465,0.5625
F013036,KE,Korean Air,skyteam,KE1577,DEL,Delhi,FRA,Frankfurt,2025-03-08 11:35:00+00:00,2025-03-08 19:54:00+00:00,499,0,,0,Economy,687.59,USD,9,B737-800,85,True,False,medium,shoulder,False,8.32,True,82.64,11,False,0.0,15,2025-03-08 00:00:00+00:00,1078.58,896.36,704.26,0.0364,0.1107,0.0,0.0,0.3438
F013037,JL,Japan Airlines,oneworld,JL756,DEL,Delhi,FRA,Frankfurt,2025-03-08 10:05:00+00:00,2025-03-08 18:24:00+00:00,499,0,,0,First,4083.13,USD,8,B787-9,88,True,True,medium,shoulder,False,8.32,True,490.76,10,False,0.0,12,2025-03-08 00:00:00+00:00,1078.58,896.36,704.26,0.2273,0.1107,0.0,0.0,0.25
F013038,KL,KLM,skyteam,KL6853,DEL,Delhi,FRA,Frankfurt,2025-03-08 11:05:00+00:00,2025-03-08 19:24:00+00:00,499,0,,0,Economy,637.1,USD,8,B767-300,91,False,True,medium,shoulder,False,8.32,True,76.57,11,False,0.0,9,2025-03-08 00:00:00+00:00,1078.58,896.36,704.26,0.0336,0.1107,0.0,0.0,0.1562
F013039,NH,ANA,star,NH8450;NH859,DEL,Delhi,FRA,Frankfurt,2025-03-08 09:35:00+00:00,2025-03-08 23:15:00+00:00,820,1,DOH,205,Economy,555.96,USD,9,E190,86,False,False,medium,shoulder,False,13.67,False,40.67,9,False,3.42,14,2025-03-08 00:00:00+00:00,1078.58,896.36,704.26,0.029,0.1921,0.5,0.4302,0.3125
F013040,SQ,Singapore Airlines,star,SQ5070;SQ1389;SQ9735,DEL,Delhi,FRA,Frankfurt,2025-03-08 10:35:00+00:00,2025-03-10 08:35:00+00:00,2760,2,SFO;NRT,394,Premium Economy,870.71,USD,4,A380-800,83,True,False,medium,shoulder,False,46.0,False,18.93,10,False,6.57,17,2025-03-08 00:00:00+00:00,1078.58,896.36,704.26,0.0467,0.6837,1.0,0.8264,0.4062
F013041,UA,United Airlines,star,UA3023;UA8171,FCO,Rome,YYZ,Toronto,2025-03-31 07:25:00+00:00,2025-03-31 19:52:00+00:00,747,1,AMS,121,Economy,530.5,USD,5,A380-800,86,False,False,medium,shoulder,False,12.45,False,42.61,7,False,2.02,14,2025-03-31 00:00:00+00:00,1085.55,941.68,688.47,0.0276,0.1736,0.5,0.2541,0.3125
F013042,QF,Qantas,oneworld,QF5696;QF5330,FCO,Rome,YYZ,Toronto,2025-03-31 07:55:00+00:00,2025-04-01 14:38:00+00:00,1843,1,HKG,126,First,3726.04,USD,7,A321neo,88,True,True,medium,shoulder,False,30.72,False,121.29,7,False,2.1,12,2025-03-31 00:00:00+00:00,1085.55,941.68,688.47,0.2072,0.4513,0.5,0.2642,0.25
