flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season
F014440,KL,KLM,skyteam,KL2097,AMS,Amsterdam,MAA,Chennai,2026-04-30T11:55:00Z,2026-04-30T22:25:00Z,630,0,,0,Economy,768.18,USD,8,B777-300ER,88,True,False,medium,shoulder,False
F014441,QR,Qatar Airways,oneworld,QR9484;QR3961;QR5014,AMS,Amsterdam,MAA,Chennai,2026-04-30T12:55:00Z,2026-05-01T13:27:00Z,1472,2,FRA;ICN,287,Economy,513.27,USD,7,E190,84,True,True,medium,shoulder,False
F014442,AI,Air India,star,AI7980;AI4796;AI3937,AMS,Amsterdam,MAA,Chennai,2026-04-30T12:55:00Z,2026-05-02T20:20:00Z,3325,2,SIN;LAX,278,First,2573.59,USD,8,B777-300ER,73,True,True,medium,shoulder,False
F014443,BA,British Airways,oneworld,BA4558;BA4737;BA8283,AMS,Amsterdam,MAA,Chennai,2026-04-30T10:55:00Z,2026-05-01T10:09:00Z,1394,2,FRA;HKG,283,Business,1901.19,USD,6,B737-800,78,True,True,medium,shoulder,False
F014444,LH,Lufthansa,star,LH9589;LH4429;LH1217,AMS,Amsterdam,MAA,Chennai,2026-04-30T12:25:00Z,2026-05-01T12:00:00Z,1415,2,DOH;IST,280,Economy,500.83,USD,8,A330-300,76,False,False,medium,shoulder,False
F014445,LH,Lufthansa,star,LH3106,LAX,Los Angeles,AKL,Auckland,2026-01-21T17:30:00Z,2026-01-22T07:16:00Z,826,0,,0,Economy,1044.63,USD,4,B767-300,89,False,False,low,winter_low,False
F014446,KE,Korean Air,skyteam,KE229,LAX,Los Angeles,AKL,Auckland,2026-01-21T18:30:00Z,2026-01-22T08:16:00Z,826,0,,0,Premium Economy,2017.49,USD,4,B777-300ER,89,True,False,low,winter_low,False
F014447,SQ,Singapore Airlines,star,SQ9150,LAX,Los Angeles,AKL,Auckland,2026-01-21T17:30:00Z,2026-01-22T07:16:00Z,826,0,,0,Economy,1206.39,USD,9,B737-800,92,False,False,low,winter_low,False
F014448,EK,Emirates,none,EK8810;EK3893;EK1385,LAX,Los Angeles,AKL,Auckland,2026-01-21T17:30:00Z,2026-01-23T10:30:00Z,2460,2,CDG;DOH,196,Economy,639.27,USD,8,B737-800,84,False,True,low,winter_low,False
F014449,BA,British Airways,oneworld,BA9884;BA2886,LAX,Los Angeles,AKL,Auckland,2026-01-21T16:30:00Z,2026-01-22T19:00:00Z,1590,1,JFK,146,Business,2598.96,USD,9,A321neo,85,True,True,low,winter_low,False
F014450,KL,KLM,skyteam,KL2623;KL9204,LAX,Los Angeles,AKL,Auckland,2026-01-21T17:30:00Z,2026-01-23T07:38:00Z,2288,1,IST,103,Economy,751.72,USD,6,A350-900,79,False,False,low,winter_low,False
F014451,TK,Turkish Airlines,star,TK7917,ICN,Seoul,KUL,Kuala Lumpur,2025-02-18T05:10:00Z,2025-02-18T11:35:00Z,385,0,,0,Economy,455.56,USD,8,B787-9,92,False,False,low,winter_low,False
F014452,EK,Emirates,none,EK6313,ICN,Seoul,KUL,Kuala Lumpur,2025-02-18T03:40:00Z,2025-02-18T10:05:00Z,385,0,,0,Economy,551.06,USD,5,E190,96,True,False,low,winter_low,False
F014453,AA,American Airlines,oneworld,AA7911;AA6572,ICN,Seoul,KUL,Kuala Lumpur,2025-02-18T04:10:00Z,2025-02-19T12:44:00Z,1954,1,SFO,171,Economy,349.58,USD,5,A350-900,84,True,False,low,winter_low,False
F014454,AA,American Airlines,oneworld,AA3849;AA8233,ICN,Seoul,KUL,Kuala Lumpur,2025-02-18T03:40:00Z,2025-02-19T05:01:00Z,1521,1,IST,218,Economy,358.29,USD,9,B777-300ER,84,True,False,low,winter_low,False
F014455,AA,American Airlines,oneworld,AA3930,IST,Istanbul,SYD,Sydney,2026-02-19T09:40:00Z,2026-02-20T05:02:00Z,1162,0,,0,Economy,1224.02,USD,7,A380-800,90,True,False,low,winter_low,False
F014456,JL,Japan Airlines,oneworld,JL1136,IST,Istanbul,SYD,Sydney,2026-02-19T10:10:00Z,2026-02-20T05:32:00Z,1162,0,,0,Economy,1431.17,USD,9,B777-300ER,92,True,True,low,winter_low,False
F014457,SQ,Singapore Airlines,star,SQ7554;SQ2282;SQ8449,IST,Istanbul,SYD,Sydney,2026-02-19T11:40:00Z,2026-02-21T00:42:00Z,2222,2,DOH;LHR,227,Economy,934.99,USD,9,B737-800,80,False,True,low,winter_low,False
F014458,UA,United Airlines,star,UA9697;UA4029,IST,Istanbul,SYD,Sydney,2026-02-19T09:10:00Z,2026-02-20T09:59:00Z,1489,1,NRT,149,Premium Economy,2046.23,USD,8,B737-800,83,True,False,low,winter_low,False
F014459,AI,Air India,star,AI960,SIN,Singapore,FRA,Frankfurt,2025-02-23T17:30:00Z,2025-02-24T07:00:00Z,810,0,,0,Economy,812.79,USD,9,E190,85,False,True,low,winter_low,False
F014460,QF,Qantas,oneworld,QF9077,SIN,Singapore,FRA,Frankfurt,2025-02-23T16:00:00Z,2025-02-24T05:30:00Z,810,0,,0,First,5985.5,USD,5,A320neo,95,True,True,low,winter_low,False
F014461,DL,Delta,skyteam,DL7253,SIN,Singapore,FRA,Frankfurt,2025-02-23T17:00:00Z,2025-02-24T06:30:00Z,810,0,,0,Economy,1026.0,USD,6,A321neo,85,True,False,low,winter_low,False
F014462,TK,Turkish Airlines,star,TK4414;TK1794,SIN,Singapore,FRA,Frankfurt,2025-02-23T15:30:00Z,2025-02-24T07:03:00Z,933,1,IST,66,Economy,783.54,USD,7,A330-300,83,True,True,low,winter_low,False
F014463,JL,Japan Airlines,oneworld,JL1847;JL6725,SIN,Singapore,FRA,Frankfurt,2025-02-23T16:30:00Z,2025-02-24T11:27:00Z,1137,1,HKG,179,Economy,835.82,USD,5,E190,90,True,False,low,winter_low,False
F014464,EK,Emirates,none,EK1522;EK3007;EK9054,SIN,Singapore,FRA,Frankfurt,2025-02-23T15:30:00Z,2025-02-25T04:36:00Z,2226,2,ICN;LAX,339,Premium Economy,1265.1,USD,9,B787-9,76,True,False,low,winter_low,False
F014465,TK,Turkish Airlines,star,TK5019;TK9895;TK3678,SIN,Singapore,FRA,Frankfurt,2025-02-23T15:00:00Z,2025-02-24T13:27:00Z,1347,2,DOH;CDG,357,Economy,570.96,USD,9,A330-300,78,False,True,low,winter_low,False
F014466,UA,United Airlines,star,UA5905,IST,Istanbul,SVO,Moscow,2025-08-09T08:15:00Z,2025-08-09T11:06:00Z,171,0,,0,Economy,317.09,USD,7,A330-300,88,False,False,high,summer_peak,False
F014467,TG,Thai Airways,star,TG9462,IST,Istanbul,SVO,Moscow,2025-08-09T08:45:00Z,2025-08-09T11:36:00Z,171,0,,0,Economy,327.35,USD,5,A320neo,84,True,False,high,summer_peak,False
F014468,DL,Delta,skyteam,DL905;DL3561,IST,Istanbul,SVO,Moscow,2025-08-09T09:45:00Z,2025-08-10T15:29:00Z,1784,1,LAX,148,Economy,236.21,USD,7,A380-800,81,False,True,high,summer_peak,False
F014469,AF,Air France,skyteam,AF898;AF9922;AF8590,IST,Istanbul,SVO,Moscow,2025-08-09T09:45:00Z,2025-08-10T20:28:00Z,2083,2,LAX;JFK,279,Economy,213.4,USD,7,A350-900,71,False,False,high,summer_peak,False
F014470,AI,Air India,star,AI1715;AI2321,IST,Istanbul,SVO,Moscow,2025-08-09T09:15:00Z,2025-08-10T09:07:00Z,1432,1,HKG,217,Economy,199.31,USD,7,A380-800,81,True,False,high,summer_peak,False
F014471,QR,Qatar Airways,oneworld,QR9706,SVO,Moscow,LAX,Los Angeles,2025-09-16T11:55:00Z,2025-09-17T00:46:00Z,771,0,,0,Economy,1030.26,USD,5,A350-900,88,True,False,medium,shoulder,False
F014472,TG,Thai Airways,star,TG9690,SVO,Moscow,LAX,Los Angeles,2025-09-16T12:25:00Z,2025-09-17T01:16:00Z,771,0,,0,Premium Economy,1666.76,USD,4,A320neo,87,True,False,medium,shoulder,False
F014473,KL,KLM,skyteam,KL6895,SVO,Moscow,LAX,Los Angeles,2025-09-16T09:55:00Z,2025-09-16T22:46:00Z,771,0,,0,Economy,910.71,USD,4,E190,87,False,True,medium,shoulder,False
F014474,UA,United Airlines,star,UA7891;UA2593;UA1465,SVO,Moscow,LAX,Los Angeles,2025-09-16T12:25:00Z,2025-09-17T17:02:00Z,1717,2,NRT;SFO,378,Economy,646.34,USD,3,A350-900,78,True,False,medium,shoulder,False
F014475,TK,Turkish Airlines,star,TK3375;TK7701,SVO,Moscow,LAX,Los Angeles,2025-09-16T10:25:00Z,2025-09-17T04:57:00Z,1112,1,IST,76,Economy,731.75,USD,7,A321neo,80,False,True,medium,shoulder,False
F014476,AA,American Airlines,oneworld,AA5539;AA8434,SVO,Moscow,LAX,Los Angeles,2025-09-16T11:25:00Z,2025-09-17T14:20:00Z,1615,1,HKG,126,Economy,659.69,USD,9,A320neo,84,True,False,medium,shoulder,False
F014477,KE,Korean Air,skyteam,KE8083;KE1676,SVO,Moscow,LAX,Los Angeles,2025-09-16T11:55:00Z,2025-09-17T12:11:00Z,1456,1,ICN,161,Business,2733.95,USD,7,A380-800,86,True,True,medium,shoulder,False
F014478,LH,Lufthansa,star,LH8076,IST,Istanbul,AKL,Auckland,2025-12-02T15:55:00Z,2025-12-03T13:55:00Z,1320,0,,0,Economy,1647.84,USD,3,E190,91,False,False,medium,shoulder,False
F014479,JL,Japan Airlines,oneworld,JL2152,IST,Istanbul,AKL,Auckland,2025-12-02T17:25:00Z,2025-12-03T15:25:00Z,1320,0,,0,Economy,1944.57,USD,3,A320neo,95,True,False,medium,shoulder,False
F014480,TK,Turkish Airlines,star,TK6162;TK9323,IST,Istanbul,AKL,Auckland,2025-12-02T17:25:00Z,2025-12-04T00:19:00Z,1854,1,SFO,179,Economy,1248.85,USD,3,E190,80,True,False,medium,shoulder,False
F014481,AI,Air India,star,AI4843;AI2396;AI4510,IST,Istanbul,AKL,Auckland,2025-12-02T16:25:00Z,2025-12-04T01:26:00Z,1981,2,ICN;SIN,291,Premium Economy,1951.03,USD,9,B777-300ER,78,True,False,medium,shoulder,False
F014482,LH,Lufthansa,star,LH6868;LH5546,IST,Istanbul,AKL,Auckland,2025-12-02T16:25:00Z,2025-12-03T17:19:00Z,1494,1,DXB,122,Business,4125.93,USD,8,A380-800,85,True,True,medium,shoulder,False
F014483,CX,Cathay Pacific,oneworld,CX1440;CX4503;CX3068,IST,Istanbul,AKL,Auckland,2025-12-02T17:25:00Z,2025-12-04T03:47:00Z,2062,2,FRA;DOH,371,Economy,1111.43,USD,4,B737-800,84,False,False,medium,shoulder,False
F014484,TK,Turkish Airlines,star,TK5286;TK2260,MAA,Chennai,AKL,Auckland,2026-01-24T09:15:00Z,2026-01-25T07:15:00Z,1320,1,ICN,118,Premium Economy,1424.61,USD,7,A321neo,80,True,False,low,winter_low,False
F014485,EK,Emirates,none,EK8972;EK5881,MAA,Chennai,AKL,Auckland,2026-01-24T08:15:00Z,2026-01-25T18:52:00Z,2077,1,FRA,64,Economy,877.29,USD,6,B787-9,89,False,False,low,winter_low,False
F014486,DL,Delta,skyteam,DL3285,AMS,Amsterdam,SVO,Moscow,2026-06-16T06:25:00Z,2026-06-16T09:45:00Z,200,0,,0,Economy,316.31,USD,3,B737-800,83,False,False,high,summer_peak,False
F014487,TG,Thai Airways,star,TG7128,AMS,Amsterdam,SVO,Moscow,2026-06-16T06:25:00Z,2026-06-16T09:45:00Z,200,0,,0,Premium Economy,549.59,USD,3,A321neo,83,True,False,high,summer_peak,False
F014488,BA,British Airways,oneworld,BA4913,AMS,Amsterdam,SVO,Moscow,2026-06-16T07:55:00Z,2026-06-16T11:15:00Z,200,0,,0,Economy,364.38,USD,7,B787-9,84,False,False,high,summer_peak,False
F014489,KE,Korean Air,skyteam,KE1201;KE2451,AMS,Amsterdam,SVO,Moscow,2026-06-16T08:25:00Z,2026-06-17T00:19:00Z,954,1,DXB,209,First,1280.41,USD,5,A350-900,82,True,True,high,summer_peak,False
F014490,LH,Lufthansa,star,LH7026;LH7057,AMS,Amsterdam,SVO,Moscow,2026-06-16T06:55:00Z,2026-06-17T10:24:00Z,1649,1,LAX,167,Economy,239.62,USD,6,E190,78,False,False,high,summer_peak,False
F014491,KE,Korean Air,skyteam,KE5092,ICN,Seoul,GRU,Sao Paulo,2025-10-30T16:45:00Z,2025-10-31T16:18:00Z,1413,0,,0,Economy,1752.95,USD,4,B767-300,91,True,False,medium,shoulder,False
F014492,QR,Qatar Airways,oneworld,QR9371,ICN,Seoul,GRU,Sao Paulo,2025-10-30T15:45:00Z,2025-10-31T15:18:00Z,1413,0,,0,First,13487.9,USD,6,A380-800,96,True,True,medium,shoulder,False
F014493,QR,Qatar Airways,oneworld,QR3494,ICN,Seoul,GRU,Sao Paulo,2025-10-30T16:45:00Z,2025-10-31T16:18:00Z,1413,0,,0,Economy,2078.87,USD,3,E190,94,True,False,medium,shoulder,False
F014494,QR,Qatar Airways,oneworld,QR7888;QR7039;QR3590,ICN,Seoul,GRU,Sao Paulo,2025-10-30T16:15:00Z,2025-10-31T21:43:00Z,1768,2,IST;FRA,183,Economy,1376.4,USD,4,A350-900,81,True,True,medium,shoulder,False
F014495,CX,Cathay Pacific,oneworld,CX2415;CX5604;CX8565,ICN,Seoul,GRU,Sao Paulo,2025-10-30T17:15:00Z,2025-11-01T06:39:00Z,2244,2,DXB;JFK,221,Economy,1154.17,USD,9,A380-800,80,True,False,medium,shoulder,False
F014496,SQ,Singapore Airlines,star,SQ1369;SQ4916;SQ8435,ICN,Seoul,GRU,Sao Paulo,2025-10-30T15:45:00Z,2025-11-01T02:03:00Z,2058,2,DOH;FRA,332,Economy,1180.68,USD,4,A380-800,81,True,False,medium,shoulder,False
F014497,KL,KLM,skyteam,KL4954,MEL,Melbourne,FCO,Rome,2025-11-21T15:30:00Z,2025-11-22T12:09:00Z,1239,0,,0,Economy,1541.72,USD,5,B767-300,86,False,False,medium,shoulder,False
F014498,NH,ANA,star,NH1416,MEL,Melbourne,FCO,Rome,2025-11-21T16:30:00Z,2025-11-22T13:09:00Z,1239,0,,0,Economy,1745.62,USD,4,A350-900,88,True,True,medium,shoulder,False
F014499,KE,Korean Air,skyteam,KE5834;KE3084,MEL,Melbourne,FCO,Rome,2025-11-21T15:30:00Z,2025-11-22T16:26:00Z,1496,1,AMS,79,Economy,1172.7,USD,8,E190,80,False,False,medium,shoulder,False
F014500,AA,American Airlines,oneworld,AA5293;AA7351;AA1952,MEL,Melbourne,FCO,Rome,2025-11-21T17:00:00Z,2025-11-22T23:24:00Z,1824,2,LHR;CDG,328,Economy,989.07,USD,7,A321neo,75,False,True,medium,shoulder,False
F014501,KL,KLM,skyteam,KL7415,MAA,Chennai,HKG,Hong Kong,2025-08-13T12:00:00Z,2025-08-13T17:18:00Z,318,0,,0,Economy,559.8,USD,6,A380-800,87,True,True,high,summer_peak,False
F014502,AA,American Airlines,oneworld,AA7512,MAA,Chennai,HKG,Hong Kong,2025-08-13T13:30:00Z,2025-08-13T18:48:00Z,318,0,,0,Economy,574.67,USD,6,A380-800,85,False,False,high,summer_peak,False
F014503,DL,Delta,skyteam,DL442;DL6865,MAA,Chennai,HKG,Hong Kong,2025-08-13T11:30:00Z,2025-08-14T02:55:00Z,925,1,DXB,182,First,2166.06,USD,6,A320neo,82,True,True,high,summer_peak,False
F014504,DL,Delta,skyteam,DL294;DL4713,MAA,Chennai,HKG,Hong Kong,2025-08-13T13:30:00Z,2025-08-14T13:45:00Z,1455,1,FRA,120,Economy,397.8,USD,5,E190,82,False,False,high,summer_peak,False
F014505,JL,Japan Airlines,oneworld,JL7696;JL9686;JL7614,MAA,Chennai,HKG,Hong Kong,2025-08-13T12:30:00Z,2025-08-15T02:31:00Z,2281,2,JFK;ICN,165,Business,1294.9,USD,6,B777-300ER,72,True,True,high,summer_peak,False
F014506,TK,Turkish Airlines,star,TK2413;TK4801;TK2886,MAA,Chennai,HKG,Hong Kong,2025-08-13T12:00:00Z,2025-08-14T07:43:00Z,1183,2,DXB;DOH,344,Economy,337.64,USD,3,A330-300,73,True,False,high,summer_peak,False
F014507,TK,Turkish Airlines,star,TK3544,AMS,Amsterdam,MEX,Mexico City,2025-09-30T15:30:00Z,2025-10-01T03:40:00Z,730,0,,0,Economy,1060.02,USD,9,B737-800,87,False,False,medium,shoulder,False
F014508,JL,Japan Airlines,oneworld,JL7288,AMS,Amsterdam,MEX,Mexico City,2025-09-30T13:30:00Z,2025-10-01T01:40:00Z,730,0,,0,Economy,1181.65,USD,5,A380-800,93,True,False,medium,shoulder,False
F014509,TG,Thai Airways,star,TG8326;TG4128,AMS,Amsterdam,MEX,Mexico City,2025-09-30T14:00:00Z,2025-10-01T04:30:00Z,870,1,LHR,96,Economy,643.79,USD,5,E190,84,False,False,medium,shoulder,False
F014510,AI,Air India,star,AI8184;AI922,AMS,Amsterdam,MEX,Mexico City,2025-09-30T15:30:00Z,2025-10-01T09:06:00Z,1056,1,FRA,233,Economy,659.72,USD,5,B787-9,82,False,True,medium,shoulder,False
F014511,DL,Delta,skyteam,DL4034;DL5214;DL2354,AMS,Amsterdam,MEX,Mexico City,2025-09-30T14:00:00Z,2025-10-01T23:53:00Z,2033,2,CDG;DXB,418,Economy,538.72,USD,4,A321neo,76,False,False,medium,shoulder,False
F014512,JL,Japan Airlines,oneworld,JL1785;JL5207,AMS,Amsterdam,MEX,Mexico City,2025-09-30T14:00:00Z,2025-10-01T17:00:00Z,1620,1,DOH,113,Economy,774.27,USD,3,A350-900,87,True,True,medium,shoulder,False
F014513,SQ,Singapore Airlines,star,SQ707;SQ1220,BKK,Bangkok,MEL,Melbourne,2025-03-14T14:30:00Z,2025-03-16T03:04:00Z,2194,1,CDG,150,Economy,673.28,USD,5,A321neo,86,False,False,medium,shoulder,False
F014514,KL,KLM,skyteam,KL1141;KL6360,BKK,Bangkok,MEL,Melbourne,2025-03-14T15:00:00Z,2025-03-16T03:32:00Z,2192,1,FRA,215,Premium Economy,994.96,USD,7,A350-900,83,True,True,medium,shoulder,False
F014515,AI,Air India,star,AI5784;AI8155;AI7069,BKK,Bangkok,MEL,Melbourne,2025-03-14T14:30:00Z,2025-03-15T19:17:00Z,1727,2,DOH;SIN,295,Premium Economy,814.33,USD,4,A330-300,77,True,False,medium,shoulder,False
F014516,JL,Japan Airlines,oneworld,JL6516;JL9536;JL9145,BKK,Bangkok,MEL,Melbourne,2025-03-14T15:30:00Z,2025-03-15T18:48:00Z,1638,2,SIN;NRT,398,Economy,551.13,USD,5,E190,81,True,True,medium,shoulder,False
F014517,SQ,Singapore Airlines,star,SQ2917,CDG,Paris,MEL,Melbourne,2026-06-10T06:40:00Z,2026-06-11T04:16:00Z,1296,0,,0,Economy,2781.34,USD,3,B737-800,84,True,False,high,summer_peak,False
F014518,LH,Lufthansa,star,LH2089,CDG,Paris,MEL,Melbourne,2026-06-10T08:10:00Z,2026-06-11T05:46:00Z,1296,0,,0,Economy,2334.0,USD,4,A350-900,82,False,False,high,summer_peak,False
F014519,JL,Japan Airlines,oneworld,JL9524;JL7792;JL3183,CDG,Paris,MEL,Melbourne,2026-06-10T06:40:00Z,2026-06-11T09:58:00Z,1638,2,LHR;AMS,225,Premium Economy,2913.44,USD,3,B787-9,77,True,True,high,summer_peak,False
F014520,BA,British Airways,oneworld,BA749;BA3169,CDG,Paris,MEL,Melbourne,2026-06-10T06:10:00Z,2026-06-11T06:48:00Z,1478,1,SIN,142,Economy,1682.58,USD,2,A330-300,82,True,False,high,summer_peak,False
F014521,KL,KLM,skyteam,KL1575;KL6847,CDG,Paris,MEL,Melbourne,2026-06-10T07:40:00Z,2026-06-11T10:19:00Z,1599,1,ICN,208,Economy,1914.14,USD,5,B787-9,74,True,False,high,summer_peak,False
F014522,TK,Turkish Airlines,star,TK7980,SIN,Singapore,LHR,London,2025-01-25T20:10:00Z,2025-01-26T10:26:00Z,856,0,,0,Economy,957.82,USD,5,B777-300ER,91,True,True,low,winter_low,False
F014523,EK,Emirates,none,EK5374,SIN,Singapore,LHR,London,2025-01-25T21:10:00Z,2025-01-26T11:26:00Z,856,0,,0,Economy,1080.66,USD,8,B777-300ER,89,False,False,low,winter_low,False
F014524,TK,Turkish Airlines,star,TK4928;TK8795,SIN,Singapore,LHR,London,2025-01-25T22:10:00Z,2025-01-26T16:24:00Z,1094,1,HKG,100,Business,2776.48,USD,5,B767-300,85,True,True,low,winter_low,False
F014525,AF,Air France,skyteam,AF8664;AF7755,SIN,Singapore,LHR,London,2025-01-25T21:10:00Z,2025-01-26T18:17:00Z,1267,1,NRT,67,Business,2876.84,USD,7,B787-9,85,True,True,low,winter_low,False
F014526,BA,British Airways,oneworld,BA5309,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T01:40:00Z,2026-02-23T12:49:00Z,669,0,,0,Economy,781.88,USD,6,E190,90,True,False,low,winter_low,False
F014527,AF,Air France,skyteam,AF5380,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T03:10:00Z,2026-02-23T14:19:00Z,669,0,,0,Premium Economy,1587.63,USD,5,A330-300,92,True,False,low,winter_low,False
F014528,KE,Korean Air,skyteam,KE6092,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T01:10:00Z,2026-02-23T12:19:00Z,669,0,,0,Economy,739.79,USD,5,A350-900,92,False,False,low,winter_low,False
F014529,AF,Air France,skyteam,AF5611;AF5359,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T01:40:00Z,2026-02-23T17:22:00Z,942,1,SIN,190,Business,1930.75,USD,7,A320neo,84,True,True,low,winter_low,False
F014530,JL,Japan Airlines,oneworld,JL5231;JL7381,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T03:10:00Z,2026-02-24T02:15:00Z,1385,1,NRT,227,Economy,655.71,USD,7,B777-300ER,89,False,False,low,winter_low,False
F014531,DL,Delta,skyteam,DL2801;DL1390,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T00:40:00Z,2026-02-24T08:51:00Z,1931,1,JFK,112,Economy,529.62,USD,9,B787-9,78,True,True,low,winter_low,False
F014532,SQ,Singapore Airlines,star,SQ5463;SQ2931,IST,Istanbul,KUL,Kuala Lumpur,2026-02-23T03:10:00Z,2026-02-23T22:42:00Z,1172,1,LHR,111,Economy,618.96,USD,6,B787-9,85,False,False,low,winter_low,False
F014533,SQ,Singapore Airlines,star,SQ5208;SQ5803,FCO,Rome,BCN,Barcelona,2026-03-26T07:20:00Z,2026-03-26T14:34:00Z,434,1,AMS,164,Economy,119.54,USD,6,A320neo,83,False,False,medium,shoulder,False
F014534,LH,Lufthansa,star,LH1296;LH843,FCO,Rome,BCN,Barcelona,2026-03-26T07:50:00Z,2026-03-26T14:38:00Z,408,1,CDG,182,Business,256.45,USD,5,B737-800,82,True,True,medium,shoulder,False
F014535,TG,Thai Airways,star,TG2648;TG3917,FCO,Rome,BCN,Barcelona,2026-03-26T09:20:00Z,2026-03-27T02:19:00Z,1019,1,DXB,226,Business,279.02,USD,4,A380-800,81,True,True,medium,shoulder,False
F014536,CX,Cathay Pacific,oneworld,CX5186;CX8177;CX6000,FCO,Rome,BCN,Barcelona,2026-03-26T08:50:00Z,2026-03-26T22:02:00Z,792,2,LHR;AMS,444,First,383.97,USD,5,A380-800,76,True,True,medium,shoulder,False
F014537,AA,American Airlines,oneworld,AA6742;AA8943,MAA,Chennai,SVO,Moscow,2026-02-09T12:00:00Z,2026-02-10T04:48:00Z,1008,1,SIN,76,Economy,449.01,USD,7,B787-9,82,True,False,low,winter_low,False
F014538,AF,Air France,skyteam,AF6212;AF2782,MAA,Chennai,SVO,Moscow,2026-02-09T10:00:00Z,2026-02-10T03:16:00Z,1036,1,SIN,104,Economy,422.68,USD,8,E190,82,True,False,low,winter_low,False
F014539,AF,Air France,skyteam,AF5127;AF7260,MAA,Chennai,SVO,Moscow,2026-02-09T11:30:00Z,2026-02-10T06:44:00Z,1154,1,ICN,183,Business,1299.51,USD,5,A320neo,85,True,True,low,winter_low,False
F014540,LH,Lufthansa,star,LH4556,FRA,Frankfurt,CDG,Paris,2025-03-10T11:00:00Z,2025-03-10T12:13:00Z,73,0,,0,Economy,82.75,USD,7,A380-800,89,True,False,medium,shoulder,False
F014541,UA,United Airlines,star,UA4528,FRA,Frankfurt,CDG,Paris,2025-03-10T11:30:00Z,2025-03-10T12:43:00Z,73,0,,0,Business,194.69,USD,3,B767-300,87,True,True,medium,shoulder,False
F014542,AA,American Airlines,oneworld,AA4818,FRA,Frankfurt,CDG,Paris,2025-03-10T11:00:00Z,2025-03-10T12:13:00Z,73,0,,0,Economy,101.5,USD,8,B767-300,90,True,False,medium,shoulder,False
F014543,LH,Lufthansa,star,LH7684;LH9236,FRA,Frankfurt,CDG,Paris,2025-03-10T11:00:00Z,2025-03-10T21:11:00Z,611,1,IST,228,Economy,66.52,USD,5,B787-9,84,True,False,medium,shoulder,False
F014544,BA,British Airways,oneworld,BA9855;BA2991,FRA,Frankfurt,CDG,Paris,2025-03-10T11:00:00Z,2025-03-11T04:34:00Z,1054,1,JFK,73,Economy,69.96,USD,6,B777-300ER,83,True,True,medium,shoulder,False
F014545,BA,British Airways,oneworld,BA174,ORD,Chicago,CDG,Paris,2026-01-07T04:15:00Z,2026-01-07T13:14:00Z,539,0,,0,Economy,637.09,USD,8,B737-800,88,False,False,low,winter_low,False
F014546,AA,American Airlines,oneworld,AA1691,ORD,Chicago,CDG,Paris,2026-01-07T06:15:00Z,2026-01-07T15:14:00Z,539,0,,0,Economy,689.5,USD,4,A380-800,88,True,True,low,winter_low,False
F014547,AF,Air France,skyteam,AF6570;AF3957,ORD,Chicago,CDG,Paris,2026-01-07T04:15:00Z,2026-01-07T22:42:00Z,1107,1,SFO,133,Economy,422.27,USD,4,A330-300,79,True,True,low,winter_low,False
F014548,TK,Turkish Airlines,star,TK2569;TK3042,ORD,Chicago,CDG,Paris,2026-01-07T04:15:00Z,2026-01-07T22:07:00Z,1072,1,LAX,100,Economy,516.15,USD,4,B787-9,78,True,False,low,winter_low,False
F014549,KL,KLM,skyteam,KL8529,DXB,Dubai,MEL,Melbourne,2026-06-15T09:25:00Z,2026-06-16T00:38:00Z,913,0,,0,Economy,1661.39,USD,2,A321neo,87,True,False,high,summer_peak,False
F014550,TK,Turkish Airlines,star,TK7424,DXB,Dubai,MEL,Melbourne,2026-06-15T07:25:00Z,2026-06-15T22:38:00Z,913,0,,0,First,9309.39,USD,5,B777-300ER,82,True,True,high,summer_peak,False
F014551,TG,Thai Airways,star,TG4653,DXB,Dubai,MEL,Melbourne,2026-06-15T07:55:00Z,2026-06-15T23:08:00Z,913,0,,0,Economy,1519.0,USD,2,A350-900,87,False,False,high,summer_peak,False
F014552,KE,Korean Air,skyteam,KE1715;KE3890;KE5344,DXB,Dubai,MEL,Melbourne,2026-06-15T07:25:00Z,2026-06-17T08:42:00Z,2957,2,JFK;LHR,329,Economy,1083.47,USD,5,B767-300,68,True,False,high,summer_peak,False
F014553,TG,Thai Airways,star,TG872;TG4238;TG3917,DXB,Dubai,MEL,Melbourne,2026-06-15T07:55:00Z,2026-06-17T10:27:00Z,3032,2,JFK;DOH,384,First,5279.23,USD,3,B767-300,72,True,True,high,summer_peak,False
F014554,TK,Turkish Airlines,star,TK4442;TK8691,DXB,Dubai,MEL,Melbourne,2026-06-15T07:25:00Z,2026-06-16T22:25:00Z,2340,1,JFK,183,Economy,1247.26,USD,4,A321neo,80,False,False,high,summer_peak,False
